fund_code,period,rank,stock_code,stock_name,pct,shares,mkt_val
007586,2020Q3,9,002080,中材科技,3.46%,42.47,658.29
007586,2020Q3,10,600521,华海药业,3.46%,19.39,657.73
007586,2020Q4,1,600519,贵州茅台,6.47%,0.81,899.91
007586,2020Q4,2,601899,紫金矿业,5.67%,213.69,788.52
007586,2020Q4,3,300750,宁德时代,4.69%,5.42,652.51
007586,2020Q4,4,300715,凯伦股份,4.14%,17.65,576.0
007586,2020Q4,5,300427,红相股份,3.86%,32.27,537.3
007586,2020Q4,6,600183,生益科技,3.80%,19.95,528.08
007586,2020Q4,7,601238,广汽集团,3.55%,46.75,493.21
007586,2020Q4,8,300737,科顺股份,3.50%,26.05,486.35
007586,2020Q4,9,688358,祥生医疗,3.44%,6.96,477.96
007586,2020Q4,10,600802,福建水泥,3.33%,43.11,463.0
007590,2021Q1,1,002127,南极电商,9.13%,76.9,705.99
007590,2021Q1,2,002384,东山精密,8.96%,37.83,693.01
007590,2021Q1,3,300750,宁德时代,5.21%,1.25,402.71
007590,2021Q1,4,002709,天赐材料,4.38%,4.15,338.68
007590,2021Q1,5,002044,美年健康,4.27%,21.42,330.3
007590,2021Q1,6,002659,凯文教育,3.93%,78.49,303.76
007590,2021Q1,7,000681,视觉中国,3.84%,20.39,296.67
007590,2021Q1,8,600989,宝丰能源,3.79%,18.73,293.31
007590,2021Q1,9,002609,捷顺科技,3.09%,26.19,239.11
007590,2021Q1,10,601233,桐昆股份,3.01%,11.29,233.14
007590,2020Q1,1,002384,东山精密,9.04%,45.04,1171.0
007590,2020Q1,2,002127,南极电商,8.41%,79.65,1089.68
007590,2020Q1,3,300750,宁德时代,5.28%,1.95,684.66
007590,2020Q1,4,600741,华域汽车,4.23%,19.04,548.75
007590,2020Q1,5,002938,鹏鼎控股,4.13%,10.77,534.75
007590,2020Q1,6,300083,创世纪,3.59%,39.53,465.66
007590,2020Q1,7,603103,横店影视,3.32%,22.81,429.97
007590,2020Q1,8,601318,中国平安,3.03%,4.51,392.28
007590,2020Q1,9,000681,视觉中国,3.00%,29.86,388.18
007590,2020Q1,10,002659,凯文教育,2.96%,78.49,383.03
007590,2020Q2,1,002384,东山精密,9.41%,51.44,1357.97
007590,2020Q2,2,002127,南极电商,7.93%,66.32,1144.76
007590,2020Q2,3,002202,金风科技,5.48%,77.37,791.53
007590,2020Q2,4,002531,天顺风能,5.26%,102.21,759.42
007590,2020Q2,5,300750,宁德时代,4.74%,3.27,684.08
007590,2020Q2,6,603659,璞泰来,4.64%,6.17,669.57
007590,2020Q2,7,600741,华域汽车,4.02%,23.29,579.94
007590,2020Q2,8,600438,通威股份,3.73%,20.28,539.04
007590,2020Q2,9,601318,中国平安,3.58%,6.78,517.04
007590,2020Q2,10,002659,凯文教育,3.38%,83.31,488.2
007590,2020Q3,1,002384,东山精密,10.30%,100.81,3019.21
007590,2020Q3,2,002531,天顺风能,8.97%,439.59,2628.72
007590,2020Q3,3,002202,金风科技,8.47%,248.93,2481.86
007590,2020Q3,4,002127,南极电商,6.88%,95.33,2018.24
007590,2020Q3,5,300750,宁德时代,5.55%,9.34,1628.52
007590,2020Q3,6,002709,天赐材料,4.09%,35.53,1200.54
007590,2020Q3,7,603659,璞泰来,3.80%,10.83,1115.29
007590,2020Q3,8,300073,当升科技,3.78%,33.47,1106.85
007590,2020Q3,9,600741,华域汽车,3.43%,48.37,1005.55
007590,2020Q3,10,002027,分众传媒,3.31%,174.41,971.45
007590,2020Q4,1,002127,南极电商,9.63%,463.15,5372.59
007590,2020Q4,2,002202,金风科技,9.11%,534.98,5082.33
007590,2020Q4,3,002531,天顺风能,8.19%,902.66,4567.46
007590,2020Q4,4,002384,东山精密,6.08%,164.52,3390.84
007590,2020Q4,5,300459,金科文化,4.38%,825.42,2443.24
007590,2020Q4,6,300750,宁德时代,4.06%,18.8,2263.33
007590,2020Q4,7,300772,运达股份,3.96%,160.61,2211.66
007590,2020Q4,8,000961,中南建设,3.73%,268.71,2082.52
007590,2020Q4,9,601186,中国铁建,3.50%,198.45,1950.75
007590,2020Q4,10,002340,格林美,3.17%,380.89,1771.15
007614,2021Q1,1,300726,宏达电子,1.25%,0.21,14.75
007614,2021Q1,2,002214,大立科技,1.24%,0.63,14.56
007614,2021Q1,3,002409,雅克科技,1.23%,0.26,14.47
007614,2021Q1,4,603267,鸿远电子,1.21%,0.11,14.27
007614,2021Q1,5,600764,中国海防,1.16%,0.5,13.62
007614,2021Q1,6,000733,振华科技,1.11%,0.24,13.1
007614,2021Q1,7,300206,理邦仪器,1.06%,0.74,12.42
007614,2021Q1,8,600685,中船防务,1.04%,0.5,12.23
007614,2021Q1,9,300782,卓胜微,1.03%,0.02,12.18
007614,2021Q1,10,300327,中颖电子,0.99%,0.3,11.64
007614,2020Q1,1,600685,中船防务,1.50%,2.44,64.86
007614,2020Q1,2,300699,光威复材,1.42%,0.69,61.3
007614,2020Q1,3,002214,大立科技,1.04%,1.63,44.86
007614,2020Q1,4,300223,北京君正,1.04%,0.49,44.83
007614,2020Q1,5,002138,顺络电子,1.02%,1.8,44.14
007614,2020Q1,6,002677,浙江美大,1.01%,2.74,43.65
007614,2020Q1,7,600764,中国海防,1.01%,1.2,43.45
007614,2020Q1,8,600987,航民股份,0.98%,7.41,42.46
007614,2020Q1,9,600606,绿地控股,0.95%,7.01,40.87
007614,2020Q1,10,002124,天邦股份,0.93%,2.75,40.15
007614,2020Q2,1,300725,药石科技,1.18%,0.35,42.88
007614,2020Q2,2,002214,大立科技,1.08%,1.57,39.17
007614,2020Q2,3,002647,仁东控股,1.05%,0.68,38.22
007614,2020Q2,4,603345,安井食品,1.04%,0.22,37.88
007614,2020Q2,5,300685,艾德生物,0.99%,0.47,35.96
007614,2020Q2,6,002726,龙大肉食,0.93%,3.25,33.93
007614,2020Q2,7,000710,贝瑞基因,0.90%,0.6,32.67
007614,2020Q2,8,600761,安徽合力,0.87%,2.35,31.49
007614,2020Q2,9,002216,三全食品,0.86%,0.9,31.29
007614,2020Q2,10,300142,沃森生物,0.85%,0.61,31.04
007614,2020Q3,1,300782,卓胜微,1.03%,0.09,36.52
007614,2020Q3,2,002100,天康生物,0.90%,1.97,31.72
007614,2020Q3,3,300685,艾德生物,0.85%,0.39,30.01
007614,2020Q3,4,300699,光威复材,0.80%,0.45,28.13
007614,2020Q3,5,300661,圣邦股份,0.78%,0.09,27.45
007614,2020Q3,6,300118,东方日升,0.78%,1.83,27.45
007614,2020Q3,7,300747,锐科激光,0.77%,0.25,27.21
007614,2020Q3,8,603708,家家悦,0.75%,0.54,26.6
007614,2020Q3,9,002605,姚记科技,0.74%,0.69,26.22
007614,2020Q3,10,002912,中新赛克,0.74%,0.16,26.17
007614,2020Q4,1,300676,华大基因,1.16%,0.85,72.0
007614,2020Q4,2,300702,天宇股份,1.15%,0.84,71.82
007614,2020Q4,3,300725,药石科技,1.10%,0.94,68.15
007614,2020Q4,4,002556,辉隆股份,1.07%,7.81,66.54
007614,2020Q4,5,601375,中原证券,1.02%,12.95,63.33
007614,2020Q4,6,300699,光威复材,0.99%,1.25,61.88
007614,2020Q4,7,300142,沃森生物,0.99%,1.94,61.42
007614,2020Q4,8,300529,健帆生物,0.97%,0.64,60.59
007614,2020Q4,9,002647,仁东控股,0.97%,2.57,60.45
007614,2020Q4,10,603538,美诺华,0.96%,2.02,59.63
007615,2021Q1,1,300726,宏达电子,1.25%,0.21,14.75
007615,2021Q1,2,002214,大立科技,1.24%,0.63,14.56
007615,2021Q1,3,002409,雅克科技,1.23%,0.26,14.47
007615,2021Q1,4,603267,鸿远电子,1.21%,0.11,14.27
007615,2021Q1,5,600764,中国海防,1.16%,0.5,13.62
007615,2021Q1,6,000733,振华科技,1.11%,0.24,13.1
007615,2021Q1,7,300206,理邦仪器,1.06%,0.74,12.42
007615,2021Q1,8,600685,中船防务,1.04%,0.5,12.23
007615,2021Q1,9,300782,卓胜微,1.03%,0.02,12.18
007615,2021Q1,10,300327,中颖电子,0.99%,0.3,11.64
007615,2020Q1,1,600685,中船防务,1.50%,2.44,64.86
007615,2020Q1,2,300699,光威复材,1.42%,0.69,61.3
007615,2020Q1,3,002214,大立科技,1.04%,1.63,44.86
007615,2020Q1,4,300223,北京君正,1.04%,0.49,44.83
007615,2020Q1,5,002138,顺络电子,1.02%,1.8,44.14
007615,2020Q1,6,002677,浙江美大,1.01%,2.74,43.65
007615,2020Q1,7,600764,中国海防,1.01%,1.2,43.45
007615,2020Q1,8,600987,航民股份,0.98%,7.41,42.46
007615,2020Q1,9,600606,绿地控股,0.95%,7.01,40.87
007615,2020Q1,10,002124,天邦股份,0.93%,2.75,40.15
007615,2020Q2,1,300725,药石科技,1.18%,0.35,42.88
007615,2020Q2,2,002214,大立科技,1.08%,1.57,39.17
007615,2020Q2,3,002647,仁东控股,1.05%,0.68,38.22
007615,2020Q2,4,603345,安井食品,1.04%,0.22,37.88
007615,2020Q2,5,300685,艾德生物,0.99%,0.47,35.96
007615,2020Q2,6,002726,龙大肉食,0.93%,3.25,33.93
007615,2020Q2,7,000710,贝瑞基因,0.90%,0.6,32.67
007615,2020Q2,8,600761,安徽合力,0.87%,2.35,31.49
007615,2020Q2,9,002216,三全食品,0.86%,0.9,31.29
007615,2020Q2,10,300142,沃森生物,0.85%,0.61,31.04
007615,2020Q3,1,300782,卓胜微,1.03%,0.09,36.52
007615,2020Q3,2,002100,天康生物,0.90%,1.97,31.72
007615,2020Q3,3,300685,艾德生物,0.85%,0.39,30.01
007615,2020Q3,4,300699,光威复材,0.80%,0.45,28.13
007615,2020Q3,5,300661,圣邦股份,0.78%,0.09,27.45
007615,2020Q3,6,300118,东方日升,0.78%,1.83,27.45
007615,2020Q3,7,300747,锐科激光,0.77%,0.25,27.21
007615,2020Q3,8,603708,家家悦,0.75%,0.54,26.6
007615,2020Q3,9,002605,姚记科技,0.74%,0.69,26.22
007615,2020Q3,10,002912,中新赛克,0.74%,0.16,26.17
007615,2020Q4,1,300676,华大基因,1.16%,0.85,72.0
007615,2020Q4,2,300702,天宇股份,1.15%,0.84,71.82
007615,2020Q4,3,300725,药石科技,1.10%,0.94,68.15
007615,2020Q4,4,002556,辉隆股份,1.07%,7.81,66.54
007615,2020Q4,5,601375,中原证券,1.02%,12.95,63.33
007615,2020Q4,6,300699,光威复材,0.99%,1.25,61.88
007615,2020Q4,7,300142,沃森生物,0.99%,1.94,61.42
007615,2020Q4,8,300529,健帆生物,0.97%,0.64,60.59
007615,2020Q4,9,002647,仁东控股,0.97%,2.57,60.45
007615,2020Q4,10,603538,美诺华,0.96%,2.02,59.63
007674,2021Q1,1,601899,紫金矿业,8.51%,38.04,365.94
007674,2021Q1,2,601688,华泰证券,7.76%,19.68,333.77
007674,2021Q1,3,601168,西部矿业,7.30%,25.02,314.0
007674,2021Q1,4,600399,抚顺特钢,7.16%,23.49,307.72
007674,2021Q1,5,300059,东方财富,7.11%,11.22,305.86
007674,2021Q1,6,600570,恒生电子,5.49%,2.81,235.96
007674,2021Q1,7,000776,广发证券,5.38%,14.76,231.29
007674,2021Q1,8,600030,中信证券,5.31%,9.56,228.39
007674,2021Q1,9,300274,阳光电源,4.56%,2.73,195.96
007674,2021Q1,10,600406,国电南瑞,4.32%,5.96,185.59
007674,2020Q1,1,300059,东方财富,9.43%,19.08,591.48
007674,2020Q1,2,600486,扬农化工,9.35%,4.44,586.08
007674,2020Q1,3,600030,中信证券,9.13%,19.48,572.71
007674,2020Q1,4,600399,抚顺特钢,8.94%,37.61,560.39
007674,2020Q1,5,601899,紫金矿业,8.72%,58.82,546.44
007674,2020Q1,6,600570,恒生电子,6.82%,4.08,427.89
007674,2020Q1,7,601688,华泰证券,6.20%,21.58,388.66
007674,2020Q1,8,601168,西部矿业,5.96%,30.19,373.75
007674,2020Q1,9,600362,江西铜业,4.18%,13.15,262.34
007674,2020Q1,10,601995,中金公司,3.27%,2.72,204.73
007674,2020Q2,1,300059,东方财富,9.00%,31.76,761.92
007674,2020Q2,2,600030,中信证券,8.90%,25.1,753.75
007674,2020Q2,3,601688,华泰证券,8.36%,34.48,707.87
007674,2020Q2,4,600570,恒生电子,5.93%,5.09,501.72
007674,2020Q2,5,000063,中兴通讯,5.89%,15.06,498.49
007674,2020Q2,6,601899,紫金矿业,4.99%,68.67,422.32
007674,2020Q2,7,600486,扬农化工,4.81%,4.64,406.93
007674,2020Q2,8,002281,光迅科技,4.73%,11.44,400.06
007674,2020Q2,9,300383,光环新网,4.66%,17.65,394.65
007674,2020Q2,10,002430,杭氧股份,4.60%,17.3,389.08
007674,2020Q3,1,600030,中信证券,9.03%,43.35,1045.17
007674,2020Q3,2,601688,华泰证券,8.85%,54.51,1024.79
007674,2020Q3,3,300059,东方财富,8.74%,50.07,1011.41
007674,2020Q3,4,002281,光迅科技,6.57%,23.15,760.71
007674,2020Q3,5,000977,浪潮信息,6.20%,18.33,718.17
007674,2020Q3,6,002230,科大讯飞,6.15%,19.01,711.54
007674,2020Q3,7,300383,光环新网,5.83%,25.91,675.47
007674,2020Q3,8,002179,中航光电,5.59%,15.78,647.14
007674,2020Q3,9,000063,中兴通讯,5.22%,15.06,604.36
007674,2020Q3,10,600570,恒生电子,4.73%,5.09,548.09
007674,2020Q4,1,600486,扬农化工,8.22%,17.95,1210.01
007674,2020Q4,2,600030,中信证券,7.95%,52.83,1170.71
007674,2020Q4,3,300059,东方财富,7.71%,70.7,1134.74
007674,2020Q4,4,601688,华泰证券,7.68%,65.59,1130.12
007674,2020Q4,5,000998,隆平高科,7.00%,56.9,1030.96
007674,2020Q4,6,000977,浪潮信息,5.18%,19.68,763.19
007674,2020Q4,7,002230,科大讯飞,4.45%,19.01,655.08
007674,2020Q4,8,002179,中航光电,4.16%,17.92,612.86
007674,2020Q4,9,603960,克来机电,3.89%,19.78,571.95
007674,2020Q4,10,600570,恒生电子,2.94%,4.93,433.35
007675,2021Q1,1,601899,紫金矿业,8.51%,38.04,365.94
007675,2021Q1,2,601688,华泰证券,7.76%,19.68,333.77
007675,2021Q1,3,601168,西部矿业,7.30%,25.02,314.0
007675,2021Q1,4,600399,抚顺特钢,7.16%,23.49,307.72
007675,2021Q1,5,300059,东方财富,7.11%,11.22,305.86
007675,2021Q1,6,600570,恒生电子,5.49%,2.81,235.96
007675,2021Q1,7,000776,广发证券,5.38%,14.76,231.29
007675,2021Q1,8,600030,中信证券,5.31%,9.56,228.39
007675,2021Q1,9,300274,阳光电源,4.56%,2.73,195.96
007675,2021Q1,10,600406,国电南瑞,4.32%,5.96,185.59
007675,2020Q1,1,300059,东方财富,9.43%,19.08,591.48
007675,2020Q1,2,600486,扬农化工,9.35%,4.44,586.08
007675,2020Q1,3,600030,中信证券,9.13%,19.48,572.71
007675,2020Q1,4,600399,抚顺特钢,8.94%,37.61,560.39
007675,2020Q1,5,601899,紫金矿业,8.72%,58.82,546.44
007675,2020Q1,6,600570,恒生电子,6.82%,4.08,427.89
007675,2020Q1,7,601688,华泰证券,6.20%,21.58,388.66
007675,2020Q1,8,601168,西部矿业,5.96%,30.19,373.75
007675,2020Q1,9,600362,江西铜业,4.18%,13.15,262.34
007675,2020Q1,10,601995,中金公司,3.27%,2.72,204.73
007675,2020Q2,1,300059,东方财富,9.00%,31.76,761.92
007675,2020Q2,2,600030,中信证券,8.90%,25.1,753.75
007675,2020Q2,3,601688,华泰证券,8.36%,34.48,707.87
007675,2020Q2,4,600570,恒生电子,5.93%,5.09,501.72
007675,2020Q2,5,000063,中兴通讯,5.89%,15.06,498.49
007675,2020Q2,6,601899,紫金矿业,4.99%,68.67,422.32
007675,2020Q2,7,600486,扬农化工,4.81%,4.64,406.93
007675,2020Q2,8,002281,光迅科技,4.73%,11.44,400.06
007675,2020Q2,9,300383,光环新网,4.66%,17.65,394.65
007675,2020Q2,10,002430,杭氧股份,4.60%,17.3,389.08
007675,2020Q3,1,600030,中信证券,9.03%,43.35,1045.17
007675,2020Q3,2,601688,华泰证券,8.85%,54.51,1024.79
007675,2020Q3,3,300059,东方财富,8.74%,50.07,1011.41
007675,2020Q3,4,002281,光迅科技,6.57%,23.15,760.71
007675,2020Q3,5,000977,浪潮信息,6.20%,18.33,718.17
007675,2020Q3,6,002230,科大讯飞,6.15%,19.01,711.54
007675,2020Q3,7,300383,光环新网,5.83%,25.91,675.47
007675,2020Q3,8,002179,中航光电,5.59%,15.78,647.14
007675,2020Q3,9,000063,中兴通讯,5.22%,15.06,604.36
007675,2020Q3,10,600570,恒生电子,4.73%,5.09,548.09
007675,2020Q4,1,600486,扬农化工,8.22%,17.95,1210.01
007675,2020Q4,2,600030,中信证券,7.95%,52.83,1170.71
007675,2020Q4,3,300059,东方财富,7.71%,70.7,1134.74
007675,2020Q4,4,601688,华泰证券,7.68%,65.59,1130.12
007675,2020Q4,5,000998,隆平高科,7.00%,56.9,1030.96
007675,2020Q4,6,000977,浪潮信息,5.18%,19.68,763.19
007675,2020Q4,7,002230,科大讯飞,4.45%,19.01,655.08
007675,2020Q4,8,002179,中航光电,4.16%,17.92,612.86
007675,2020Q4,9,603960,克来机电,3.89%,19.78,571.95
007675,2020Q4,10,600570,恒生电子,2.94%,4.93,433.35
007685,2021Q1,1,000100,TCL科技,6.75%,210.0,1961.4
007685,2021Q1,2,002415,海康威视,6.73%,35.0,1956.5
007685,2021Q1,3,603501,韦尔股份,6.18%,7.0,1797.04
007685,2021Q1,4,000725,京东方A,6.15%,285.0,1786.95
007685,2021Q1,5,002475,立讯精密,4.42%,38.0,1285.54
007685,2021Q1,6,300782,卓胜微,4.19%,2.0,1218.0
007685,2021Q1,7,002138,顺络电子,3.08%,27.0,895.86
007685,2021Q1,8,600703,三安光电,3.04%,38.0,884.64
007685,2021Q1,9,002371,北方华创,2.72%,5.5,789.47
007685,2021Q1,10,300408,三环集团,2.59%,18.0,753.84
007685,2020Q1,1,002475,立讯精密,8.51%,55.0,3086.6
007685,2020Q1,2,002415,海康威视,6.02%,45.0,2182.95
007685,2020Q1,3,000725,京东方A,4.72%,285.0,1710.0
007685,2020Q1,4,000100,TCL科技,4.30%,220.0,1557.6
007685,2020Q1,5,603501,韦尔股份,4.14%,6.5,1502.15
007685,2020Q1,6,300782,卓胜微,3.46%,2.2,1255.19
007685,2020Q1,7,002241,歌尔股份,3.40%,33.0,1231.56
007685,2020Q1,8,603986,兆易创新,3.27%,6.0,1185.32
007685,2020Q1,9,002371,北方华创,3.14%,6.3,1138.66
007685,2020Q1,10,600703,三安光电,2.61%,35.0,945.35
007685,2020Q2,1,002475,立讯精密,8.38%,56.0,3199.28
007685,2020Q2,2,000725,京东方A,5.14%,400.0,1964.0
007685,2020Q2,3,002241,歌尔股份,5.05%,47.7,1928.51
007685,2020Q2,4,000100,TCL科技,3.70%,230.0,1414.5
007685,2020Q2,5,002415,海康威视,3.29%,33.0,1257.63
007685,2020Q2,6,002371,北方华创,3.17%,7.6,1208.86
007685,2020Q2,7,603501,韦尔股份,3.07%,6.6,1170.64
007685,2020Q2,8,600703,三安光电,3.01%,47.0,1148.21
007685,2020Q2,9,002049,紫光国微,2.79%,8.98,1066.64
007685,2020Q2,10,002236,大华股份,2.58%,48.0,984.0
007685,2020Q3,1,002475,立讯精密,8.52%,111.0,5699.85
007685,2020Q3,2,002241,歌尔股份,4.83%,110.0,3229.6
007685,2020Q3,3,000100,TCL科技,4.72%,510.0,3162.0
007685,2020Q3,4,000725,京东方A,4.67%,668.8,3123.3
007685,2020Q3,5,603986,兆易创新,4.23%,12.0,2830.92
007685,2020Q3,6,300433,蓝思科技,3.53%,84.16,2359.85
007685,2020Q3,7,002371,北方华创,3.27%,12.8,2187.65
007685,2020Q3,8,600703,三安光电,2.95%,79.0,1975.0
007685,2020Q3,9,600183,生益科技,2.58%,59.01,1727.22
007685,2020Q3,10,300661,圣邦股份,2.21%,4.84,1476.44
007685,2020Q4,1,002475,立讯精密,6.07%,114.74,4378.48
007685,2020Q4,2,603160,汇顶科技,3.74%,10.36,2700.53
007685,2020Q4,3,002916,深南电路,3.67%,13.43,2650.96
007685,2020Q4,4,603986,兆易创新,3.66%,10.92,2641.71
007685,2020Q4,5,600183,生益科技,3.61%,98.39,2604.48
007685,2020Q4,6,002463,沪电股份,3.49%,106.36,2518.68
007685,2020Q4,7,600703,三安光电,3.08%,116.01,2221.59
007685,2020Q4,8,603501,韦尔股份,2.94%,13.6,2120.35
007685,2020Q4,9,000725,京东方A,2.93%,570.7,2117.3
007685,2020Q4,10,002371,北方华创,2.65%,16.44,1912.32
007750,2021Q1,1,300363,博腾股份,10.91%,140.0,7393.4
007750,2021Q1,2,600079,人福医药,9.99%,220.02,6772.2
007750,2021Q1,3,300454,深信服,8.38%,23.0,5681.0
007750,2021Q1,4,300012,华测检测,7.57%,180.0,5130.0
007750,2021Q1,5,603882,金域医学,7.50%,40.0,5082.0
007750,2021Q1,6,603267,鸿远电子,7.27%,38.0,4929.74
007750,2021Q1,7,000516,国际医学,5.10%,250.0,3455.0
007750,2021Q1,8,600132,重庆啤酒,4.93%,30.0,3338.7
007750,2021Q1,9,002747,埃斯顿,4.93%,130.0,3338.15
007750,2021Q1,10,002967,广电计量,4.05%,80.0,2744.0
007750,2020Q1,1,600079,人福医药,9.41%,267.01,9046.28
007750,2020Q1,2,603882,金域医学,9.33%,70.0,8968.4
007750,2020Q1,3,300363,博腾股份,9.12%,240.0,8764.8
007750,2020Q1,4,300454,深信服,7.74%,29.99,7438.51
007750,2020Q1,5,603267,鸿远电子,7.34%,54.8,7056.31
007750,2020Q1,6,002747,埃斯顿,6.05%,195.0,5814.96
007750,2020Q1,7,300012,华测检测,5.70%,200.0,5474.0
007750,2020Q1,8,300999,金龙鱼,5.19%,46.0,4982.72
007750,2020Q1,9,603317,天味食品,5.14%,60.0,4934.77
007750,2020Q1,10,000516,国际医学,4.58%,350.0,4399.5
007750,2020Q2,1,603882,金域医学,7.86%,70.0,7159.6
007750,2020Q2,2,600079,人福医药,7.08%,200.01,6444.3
007750,2020Q2,3,300363,博腾股份,7.01%,200.0,6380.0
007750,2020Q2,4,300454,深信服,6.98%,30.0,6352.8
007750,2020Q2,5,300012,华测检测,4.56%,170.0,4153.1
007750,2020Q2,6,603317,天味食品,4.32%,60.0,3936.3
007750,2020Q2,7,603712,七一二,3.94%,80.01,3588.44
007750,2020Q2,8,603686,龙马环卫,3.68%,150.0,3352.5
007750,2020Q2,9,688208,道通科技,3.68%,50.0,3348.5
007750,2020Q2,10,002747,埃斯顿,3.44%,160.0,3136.04
007750,2020Q3,1,603986,兆易创新,9.68%,35.0,8201.9
007750,2020Q3,2,603882,金域医学,9.16%,90.0,7756.2
007750,2020Q3,3,300363,博腾股份,8.16%,200.0,6912.0
007750,2020Q3,4,300454,深信服,7.12%,30.0,6028.4
007750,2020Q3,5,300738,奥飞数据,4.77%,70.0,4037.6
007750,2020Q3,6,002773,康弘药业,4.69%,80.0,3968.0
007750,2020Q3,7,300012,华测检测,4.67%,200.0,3952.0
007750,2020Q3,8,603686,龙马环卫,4.60%,160.0,3899.2
007750,2020Q3,9,002727,一心堂,4.38%,100.0,3711.0
007750,2020Q3,10,300815,玉禾田,4.34%,30.0,3679.2
007750,2020Q4,1,300012,华测检测,8.98%,500.0,7675.0
007750,2020Q4,2,300454,深信服,8.95%,50.0,7650.6
007750,2020Q4,3,300363,博腾股份,6.90%,210.0,5901.0
007750,2020Q4,4,603986,兆易创新,6.42%,25.0,5491.0
007750,2020Q4,5,002967,广电计量,6.18%,150.0,5280.0
007750,2020Q4,6,002212,天融信,5.53%,204.99,4731.17
007750,2020Q4,7,603882,金域医学,5.51%,90.0,4708.8
007750,2020Q4,8,300815,玉禾田,4.67%,35.01,3989.52
007750,2020Q4,9,002916,深南电路,4.62%,20.0,3948.4
007750,2020Q4,10,300523,辰安科技,3.90%,85.0,3332.0
007831,2021Q1,1,000807,云铝股份,1.12%,61.6,595.67
007831,2021Q1,2,600309,万华化学,1.04%,5.22,551.02
007831,2021Q1,3,000333,美的集团,0.97%,6.27,515.44
007831,2021Q1,4,000858,五粮液,0.97%,1.91,511.84
007831,2021Q1,5,603806,福斯特,0.93%,5.75,493.64
007831,2021Q1,6,600036,招商银行,0.90%,9.33,476.76
007831,2021Q1,7,300229,拓尔思,0.89%,46.74,470.67
007831,2021Q1,8,300677,英科医疗,0.88%,2.9,467.8
007831,2021Q1,9,601678,滨化股份,0.88%,84.77,465.39
007831,2021Q1,10,000923,河钢资源,0.86%,19.68,456.97
007831,2020Q1,1,300119,瑞普生物,1.54%,57.49,1085.41
007831,2020Q1,2,300737,科顺股份,1.54%,50.54,1084.59
007831,2020Q1,3,603882,金域医学,1.29%,7.13,913.5
007831,2020Q1,4,002027,分众传媒,1.28%,91.5,903.11
007831,2020Q1,5,000951,中国重汽,1.22%,27.41,862.29
007831,2020Q1,6,688981,中芯国际,1.11%,13.87,784.36
007831,2020Q1,7,603208,江山欧派,1.08%,7.25,762.96
007831,2020Q1,8,601678,滨化股份,1.06%,141.89,744.92
007831,2020Q1,9,603378,亚士创能,1.04%,17.26,737.17
007831,2020Q1,10,002111,威海广泰,1.01%,46.52,709.9
007831,2020Q2,1,300482,万孚生物,1.14%,10.81,897.38
007831,2020Q2,2,300244,迪安诊断,1.12%,22.32,885.45
007831,2020Q2,3,000623,吉林敖东,1.11%,52.46,877.67
007831,2020Q2,4,300394,天孚通信,0.97%,13.58,763.03
007831,2020Q2,5,300677,英科医疗,0.93%,4.87,734.4
007831,2020Q2,6,002869,金溢科技,0.90%,15.67,709.07
007831,2020Q2,7,002950,奥美医疗,0.89%,28.77,704.6
007831,2020Q2,8,603880,南卫股份,0.89%,50.6,703.38
007831,2020Q2,9,002768,国恩股份,0.88%,20.88,698.02
007831,2020Q2,10,300206,理邦仪器,0.88%,31.21,697.23
007831,2020Q3,1,603258,电魂网络,1.48%,14.81,822.83
007831,2020Q3,2,300607,拓斯达,1.36%,18.65,758.79
007831,2020Q3,3,300529,健帆生物,1.20%,9.65,671.0
007831,2020Q3,4,601872,招商轮船,1.17%,111.82,651.91
007831,2020Q3,5,002493,荣盛石化,1.15%,52.36,644.03
007831,2020Q3,6,603218,日月股份,1.12%,34.03,622.78
007831,2020Q3,7,603444,吉比特,1.11%,1.13,620.38
007831,2020Q3,8,300686,智动力,1.08%,25.12,604.39
007831,2020Q3,9,603113,金能科技,1.06%,49.71,591.05
007831,2020Q3,10,000090,天健集团,1.03%,83.41,576.36
007831,2020Q4,1,300690,双一科技,0.98%,26.82,609.89
007831,2020Q4,2,300552,万集科技,0.85%,7.79,533.3
007831,2020Q4,3,300114,中航电测,0.85%,52.69,532.7
007831,2020Q4,4,600603,广汇物流,0.85%,92.04,530.15
007831,2020Q4,5,002579,中京电子,0.85%,42.36,529.5
007831,2020Q4,6,000573,粤宏远A,0.84%,193.43,526.12
007831,2020Q4,7,002835,同为股份,0.84%,54.56,524.87
007831,2020Q4,8,300043,星辉娱乐,0.84%,134.77,524.26
007831,2020Q4,9,600999,招商证券,0.84%,30.59,523.7
007831,2020Q4,10,601677,明泰铝业,0.84%,51.23,523.06
007832,2021Q1,1,000807,云铝股份,1.12%,61.6,595.67
007832,2021Q1,2,600309,万华化学,1.04%,5.22,551.02
007832,2021Q1,3,000333,美的集团,0.97%,6.27,515.44
007832,2021Q1,4,000858,五粮液,0.97%,1.91,511.84
007832,2021Q1,5,603806,福斯特,0.93%,5.75,493.64
007832,2021Q1,6,600036,招商银行,0.90%,9.33,476.76
007832,2021Q1,7,300229,拓尔思,0.89%,46.74,470.67
007832,2021Q1,8,300677,英科医疗,0.88%,2.9,467.8
007832,2021Q1,9,601678,滨化股份,0.88%,84.77,465.39
007832,2021Q1,10,000923,河钢资源,0.86%,19.68,456.97
