,fund_code,short_name,name,fund_type,full_name
11391,501022,YHXSLHPZHHLOF,银华鑫盛灵活配置混合(LOF),混合型,YINHUAXINSHENGLINGHUOPEIZHIHUNHELOF
11392,501023,PHXGZXQYZSLOF,鹏华香港中小企业指数LOF,股票指数,PENGHUAXIANGGANGZHONGXIAOQIYEZHISHULOF
11393,501025,PHXGYHZSLOFA,鹏华香港银行指数(LOF)A,股票指数,PENGHUAXIANGGANGYINHANGZHISHULOFA
11394,501026,CTDCLFXHHLOF,财通多策略福享混合(LOF),混合型,CAITONGDUOCELUEFUXIANGHUNHELOF
11395,501027,GTRXLOF,国泰融信(LOF),混合型,GUOTAIRONGXINLOF
11396,501028,CTDCLFRHHLOF,财通多策略福瑞混合(LOF),混合型,CAITONGDUOCELUEFURUIHUNHELOF
11397,501029,HBBPZGAGHLJHZSA,华宝标普中国A股红利机会指数A,股票指数,HUABAOBIAOPUZHONGGUOAGUHONGLIJIHUIZHISHUA
11398,501030,HTFZZHJZLZSA,汇添富中证环境治理指数A,股票指数,HUITIANFUZHONGZHENGHUANJINGZHILIZHISHUA
11399,501031,HTFZZHJZLZSC,汇添富中证环境治理指数C,股票指数,HUITIANFUZHONGZHENGHUANJINGZHILIZHISHUC
11400,501032,CTFSHHFQLOF,财通福盛混合发起(LOF),混合型,CAITONGFUSHENGHUNHEFAQILOF
11401,501036,HTFZZ500A,汇添富中证500A,股票指数,HUITIANFUZHONGZHENG500A
11402,501037,HTFZZ500C,汇添富中证500C,股票指数,HUITIANFUZHONGZHENG500C
11403,501038,YHMZDCLDQKFHH,银华明择多策略定期开放混合,混合型,YINHUAMINGZEDUOCELUEDINGQIKAIFANGHUNHE
11404,501039,HTFRFHHLOFA,汇添富睿丰混合(LOF)A,混合型,HUITIANFURUIFENGHUNHELOFA
11405,501040,HTFRFHHLOFC,汇添富睿丰混合(LOF)C,混合型,HUITIANFURUIFENGHUNHELOFC
11406,501041,HTFHALOFA,汇添富弘安(LOF)A,混合型,HUITIANFUHONGANLOFA
11407,501042,HTFHALOFC,汇添富弘安(LOF)C,混合型,HUITIANFUHONGANLOFC
11408,501043,HTFHS300ZSA,汇添富沪深300指数A,股票指数,HUITIANFUHUSHEN300ZHISHUA
11409,501045,HTFHS300ZSC,汇添富沪深300指数C,股票指数,HUITIANFUHUSHEN300ZHISHUC
11410,501046,CTDCLFXDKHH,财通多策略福鑫定开混合,混合型,CAITONGDUOCELUEFUXINDINGKAIHUNHE
11411,501047,HTFZZQZZQGSZSA,汇添富中证全指证券公司指数A,股票指数,HUITIANFUZHONGZHENGQUANZHIZHENGQUANGONGSIZHISHUA
11412,501048,HTFZZQZZQGSZSC,汇添富中证全指证券公司指数C,股票指数,HUITIANFUZHONGZHENGQUANZHIZHENGQUANGONGSIZHISHUC
11413,501049,DFHRXSNDKHHA,东方红睿玺三年定开混合A,混合型,DONGFANGHONGRUIXISANNIANDINGKAIHUNHEA
11414,501050,HXSZ50AHYXZSA,华夏上证50AH优选指数A,股票指数,HUAXIASHANGZHENG50AHYOUXUANZHISHUA
11415,501051,YXYFHLHHLOF,圆信永丰汇利混合(LOF),混合型,YUANXINYONGFENGHUILIHUNHELOF
11416,501053,DFHMBYXDKHH,东方红目标优选定开混合,混合型,DONGFANGHONGMUBIAOYOUXUANDINGKAIHUNHE
11417,501054,DFHRZSNDKHHA,东方红睿泽三年定开混合A,混合型,DONGFANGHONGRUIZESANNIANDINGKAIHUNHEA
11418,501055,CTFYDKHHFQ,财通福佑定开混合发起,混合型,CAITONGFUYOUDINGKAIHUNHEFAQI
11419,501057,HTFZZXNYQCA,汇添富中证新能源汽车A,股票指数,HUITIANFUZHONGZHENGXINNENGYUANQICHEA
11420,501058,HTFZZXNYQCC,汇添富中证新能源汽车C,股票指数,HUITIANFUZHONGZHENGXINNENGYUANQICHEC
11421,501059,XBLDGQHLLOFA,西部利得国企红利(LOF)A,股票指数,XIBULIDEGUOQIHONGLILOFA
11422,501060,ZJYX300ZSLOFA,中金优选300指数(LOF)A,股票指数,ZHONGJINYOUXUAN300ZHISHULOFA
11423,501061,ZJYX300ZSLOFC,中金优选300指数(LOF)C,股票指数,ZHONGJINYOUXUAN300ZHISHULOFC
11424,501062,NFRHDKHHLOF,南方瑞合定开混合(LOF),混合型,NANFANGRUIHEDINGKAIHUNHELOF
11425,501063,TFYXDKHH,添富悦享定开混合,混合型,TIANFUYUEXIANGDINGKAIHUNHE
11426,501064,GTJZYXLHPZHH,国泰价值优选灵活配置混合,混合型,GUOTAIJIAZHIYOUXUANLINGHUOPEIZHIHUNHE
11427,501065,HTFJDCZDKHH,汇添富经典成长定开混合,混合型,HUITIANFUJINGDIANCHENGZHANGDINGKAIHUNHE
11428,501066,DFHHYWNDKHH,东方红恒元五年定开混合,混合型,DONGFANGHONGHENGYUANWUNIANDINGKAIHUNHE
11429,501067,ZSFSAH50ZSA,招商富时A-H50指数A,股票指数,ZHAOSHANGFUSHIAH50ZHISHUA
11430,501068,ZSFSAH50ZSC,招商富时A-H50指数C,股票指数,ZHAOSHANGFUSHIAH50ZHISHUC
11431,501069,HBBPZGAGZLJZ,华宝标普中国A股质量价值,股票指数,HUABAOBIAOPUZHONGGUOAGUZHILIANGJIAZHI
11432,501070,GFRYSNDKHH,广发睿阳三年定开混合,混合型,GUANGFARUIYANGSANNIANDINGKAIHUNHE
11433,501071,HDSNFBFZHH,泓德三年封闭丰泽混合,混合型,HONGDESANNIANFENGBIFENGZEHUNHE
11434,501072,GJHLZQ,国金红利增强,股票指数,GUOJINHONGLIZENGQIANG
11435,501073,HAKCZTHH,华安科创主题混合,混合型,HUAANKECHUANGZHUTIHUNHE
11436,501075,WJKC3NFBHHA,万家科创3年封闭混合A,混合型,WANJIAKECHUANG3NIANFENGBIHUNHEA
11437,501076,PHKC3NFBHH,鹏华科创3年封闭混合,混合型,PENGHUAKECHUANG3NIANFENGBIHUNHE
11438,501077,FGKCZTHH,富国科创主题混合,混合型,FUGUOKECHUANGZHUTIHUNHE
11439,501078,GFKCZT3NFBHH,广发科创主题3年封闭混合,混合型,GUANGFAKECHUANGZHUTI3NIANFENGBIHUNHE
11440,501079,DCKCZT3NFBHH,大成科创主题3年封闭混合,混合型,DACHENGKECHUANGZHUTI3NIANFENGBIHUNHE
11441,501080,ZJKCZT3NFBHH,中金科创主题3年封闭混合,混合型,ZHONGJINKECHUANGZHUTI3NIANFENGBIHUNHE
11442,501081,ZOKCZT3NFBHH,中欧科创主题3年封闭混合,混合型,ZHONGOUKECHUANGZHUTI3NIANFENGBIHUNHE
11443,501082,BSKCZT3NFBHH,博时科创主题3年封闭混合,混合型,BOSHIKECHUANGZHUTI3NIANFENGBIHUNHE
11444,501083,YHKCZT3NFBHH,银华科创主题3年封闭混合,混合型,YINHUAKECHUANGZHUTI3NIANFENGBIHUNHE
11445,501085,CTKCZT3NFBHH,财通科创主题3年封闭混合,混合型,CAITONGKECHUANGZHUTI3NIANFENGBIHUNHE
11446,501086,HBMSCIZGAGGJTLOF,华宝MSCI中国A股国际通(LOF),股票指数,HUABAOMSCIZHONGGUOAGUGUOJITONGLOF
11447,501087,JYRFSNFBHH,交银瑞丰三年封闭混合,混合型,JIAOYINRUIFENGSANNIANFENGBIHUNHE
11448,501088,JSRHSNDQHH,嘉实瑞虹三年定期混合,混合型,JIASHIRUIHONGSANNIANDINGQIHUNHE
11449,501089,FZFBXFHLZSZQLOF,方正富邦消费红利指数增强(LOF),股票指数,FANGZHENGFUBANGXIAOFEIHONGLIZHISHUZENGQIANGLOF
11450,501090,HBZZXFLTZSLOFA,华宝中证消费龙头指数(LOF)A,股票指数,HUABAOZHONGZHENGXIAOFEILONGTOUZHISHULOFA
11451,501091,JSRXSNFBYZHHA,嘉实瑞熙三年封闭运作混合A,混合型,JIASHIRUIXISANNIANFENGBIYUNZUOHUNHEA
11452,501092,JYRSSNFBYZHH,交银瑞思三年封闭运作混合,混合型,JIAOYINRUISISANNIANFENGBIYUNZUOHUNHE
11453,501093,HXXYLNDKHH,华夏翔阳两年定开混合,混合型,HUAXIAXIANGYANGLIANGNIANDINGKAIHUNHE
11454,501095,ZYZQKC3NFBHH,中银证券科创3年封闭混合,混合型,ZHONGYINZHENGQUANKECHUANG3NIANFENGBIHUNHE
11455,501096,GLAKC3NFBHH,国联安科创3年封闭混合,混合型,GUOLIANANKECHUANG3NIANFENGBIHUNHE
11456,501097,GSABKC3NFBHH,国寿安保科创3年封闭混合,混合型,GUOSHOUANBAOKECHUANG3NIANFENGBIHUNHE
11457,501098,JXKJCX3NFBHH,建信科技创新3年封闭混合,混合型,JIANXINKEJICHUANGXIN3NIANFENGBIHUNHE
11458,501099,PAKJCX3NFBHH,平安科技创新3年封闭混合,混合型,PINGANKEJICHUANGXIN3NIANFENGBIHUNHE
11459,501100,BSAKDKZLOF,博时安康定开债(LOF),定开债券,BOSHIANKANGDINGKAIZHAILOF
11460,501105,JXJRZ810NLOF,建信金融债8-10年(LOF),债券指数,JIANXINJINRONGZHAI810NIANLOF
11461,501186,HXZLPSLOF,华夏战略配售(LOF),混合型,HUAXIAZHANLUEPEISHOULOF
11462,501188,HTFZLPSLOF,汇添富战略配售(LOF),混合型,HUITIANFUZHANLUEPEISHOULOF
11463,501189,JSZLPSLOF,嘉实战略配售(LOF),混合型,JIASHIZHANLUEPEISHOULOF
11464,501200,MSJYKC3NFBHH,民生加银科创3年封闭混合,混合型,MINSHENGJIAYINKECHUANG3NIANFENGBIHUNHE
11465,501201,HTKJCX3NFBHH,红土科技创新3年封闭混合,混合型,HONGTUKEJICHUANGXIN3NIANFENGBIHUNHE
11466,501202,HTZJKC3NFBHHC,华泰紫金科创3年封闭混合C,混合型,HUATAIZIJINKECHUANG3NIANFENGBIHUNHEC
11467,501203,YFDCXWL18GYFBHH,易方达创新未来18个月封闭混合,混合型,YIFANGDACHUANGXINWEILAI18GEYUEFENGBIHUNHE
11468,501205,PHCXWL18GYFBHH,鹏华创新未来18个月封闭混合,混合型,PENGHUACHUANGXINWEILAI18GEYUEFENGBIHUNHE
11469,501206,HTFCXWL18GYFBHH,汇添富创新未来18个月封闭混合,混合型,HUITIANFUCHUANGXINWEILAI18GEYUEFENGBIHUNHE
11470,501207,HXCXWL18GYFBHH,华夏创新未来18个月封闭混合,混合型,HUAXIACHUANGXINWEILAI18GEYUEFENGBIHUNHE
11471,501208,ZOCXWL18GYFBHH,中欧创新未来18个月封闭混合,混合型,ZHONGOUCHUANGXINWEILAI18GEYUEFENGBIHUNHE
11472,501300,HFTQQSYZQRMB,海富通全球收益债券人民币,QDII,HAIFUTONGQUANQIUSHOUYIZHAIQUANRENMINBI
11473,501301,HBXGDPA,华宝香港大盘A,股票指数,HUABAOXIANGGANGDAPANA
11474,501302,NFHZETFLJLOFA,南方恒指ETF联接(LOF)A,联接基金,NANFANGHENGZHIETFLIANJIELOFA
11475,501303,GFHSZXGZSA,广发恒生中型股指数A,股票指数,GUANGFAHENGSHENGZHONGXINGGUZHISHUA
11476,501305,HTFZZGGTLOFA,汇添富中证港股通(LOF)A,股票指数,HUITIANFUZHONGZHENGGANGGUTONGLOFA
11477,501306,HTFZZGGTLOFC,汇添富中证港股通(LOF)C,股票指数,HUITIANFUZHONGZHENGGANGGUTONGLOFC
11478,501307,YHZZHGSGGXA,银河中证沪港深高股息A,股票指数,YINHEZHONGZHENGHUGANGSHENGAOGUXIA
11479,501308,YHZZHGSGGXC,银河中证沪港深高股息C,股票指数,YINHEZHONGZHENGHUGANGSHENGAOGUXIC
11480,501309,GTHSGGTZSLOF,国泰恒生港股通指数(LOF),股票指数,GUOTAIHENGSHENGGANGGUTONGZHISHULOF
11481,501310,HBHGSZGZQLOFA,华宝沪港深中国增强(LOF)A,股票指数,HUABAOHUGANGSHENZHONGGUOZENGQIANGLOFA
11482,501311,JSGGTXJJZSA,嘉实港股通新经济指数A,股票指数,JIASHIGANGGUTONGXINJINGJIZHISHUA
11483,502000,XBLDZZ500ZSZQA,西部利得中证500指数增强A,股票指数,XIBULIDEZHONGZHENG500ZHISHUZENGQIANGA
11484,502003,YFDZZJGLOF,易方达中证军工(LOF),股票指数,YIFANGDAZHONGZHENGJUNGONGLOF
11485,502006,YFDZZGQGGLOF,易方达中证国企改革(LOF),股票指数,YIFANGDAZHONGZHENGGUOQIGAIGELOF
11486,502010,YFDZQGSLOF,易方达证券公司(LOF),股票指数,YIFANGDAZHENGQUANGONGSILOF
11487,502013,CSZZSWYDYLZSLOF,长盛中证申万一带一路指数(LOF),股票指数,CHANGSHENGZHONGZHENGSHENWANYIDAIYILUZHISHULOF
11488,502020,GJSZ50ZSZQLOF,国金上证50指数增强(LOF),股票指数,GUOJINSHANGZHENG50ZHISHUZENGQIANGLOF
11489,502023,PHGZGTHYZSLOF,鹏华国证钢铁行业指数(LOF),股票指数,PENGHUAGUOZHENGGANGTIEHANGYEZHISHULOF
11490,502040,CSSZ50ZSLOF,长盛上证50指数(LOF),股票指数,CHANGSHENGSHANGZHENG50ZHISHULOF
11491,502048,YFDSZ50ZSLOF,易方达上证50指数(LOF),股票指数,YIFANGDASHANGZHENG50ZHISHULOF
11492,502053,CSZZQZZQZSLOF,长盛中证全指证券指数(LOF),股票指数,CHANGSHENGZHONGZHENGQUANZHIZHENGQUANZHISHULOF
11493,502056,GFZZYLZSLOFA,广发中证医疗指数(LOF)A,股票指数,GUANGFAZHONGZHENGYILIAOZHISHULOFA
11494,506000,NFKCB3NDKHH,南方科创板3年定开混合,混合型,NANFANGKECHUANGBAN3NIANDINGKAIHUNHE
11495,506001,WJKCB2NDKHH,万家科创板2年定开混合,混合型,WANJIAKECHUANGBAN2NIANDINGKAIHUNHE
11496,506002,YFDKCBLNDKHH,易方达科创板两年定开混合,混合型,YIFANGDAKECHUANGBANLIANGNIANDINGKAIHUNHE
11497,506003,FGKCBLNDKHH,富国科创板两年定开混合,混合型,FUGUOKECHUANGBANLIANGNIANDINGKAIHUNHE
11498,506005,BSKCBSNDKHH,博时科创板三年定开混合,混合型,BOSHIKECHUANGBANSANNIANDINGKAIHUNHE
11499,506006,HTFKCB2NDKHH,汇添富科创板2年定开混合,混合型,HUITIANFUKECHUANGBAN2NIANDINGKAIHUNHE
11500,510010,JYSZ180GSZLETF,交银上证180公司治理ETF,ETF-场内,JIAOYINSHANGZHENG180GONGSIZHILIETF
11501,510020,BSSZCDPETF,博时上证超大盘ETF,ETF-场内,BOSHISHANGZHENGCHAODAPANETF
11502,510030,HBSZ180JZETF,华宝上证180价值ETF,ETF-场内,HUABAOSHANGZHENG180JIAZHIETF
11503,510050,HXSZ50ETF,华夏上证50ETF,ETF-场内,HUAXIASHANGZHENG50ETF
11504,510060,GYSZYQETF,工银上证央企ETF,ETF-场内,GONGYINSHANGZHENGYANGQIETF
11505,510080,CSQZZSZQZQ,长盛全债指数增强债券,债券指数,CHANGSHENGQUANZHAIZHISHUZENGQIANGZHAIQUAN
11506,510081,CSDTJXHH,长盛动态精选混合,混合型,CHANGSHENGDONGTAIJINGXUANHUNHE
11507,510090,JXZRETF,建信责任ETF,ETF-场内,JIANXINZERENETF
11508,510100,YFDSZ50ETF,易方达上证50ETF,ETF-场内,YIFANGDASHANGZHENG50ETF
11509,510110,HFTSZZQETF,海富通上证周期ETF,ETF-场内,HAIFUTONGSHANGZHENGZHOUQIETF
11510,510120,HFTSZFZQETF,海富通上证非周期ETF,ETF-场内,HAIFUTONGSHANGZHENGFEIZHOUQIETF
11511,510130,ZPETF,中盘ETF,ETF-场内,ZHONGPANETF
11512,510150,ZSSZXF80ETF,招商上证消费80ETF,ETF-场内,ZHAOSHANGSHANGZHENGXIAOFEI80ETF
11513,510160,ZZNFXKCYZSETF,中证南方小康产业指数ETF,ETF-场内,ZHONGZHENGNANFANGXIAOKANGCHANYEZHISHUETF
11514,510170,GLASZSPETF,国联安上证商品ETF,ETF-场内,GUOLIANANSHANGZHENGSHANGPINETF
11515,510180,HASZ180ETF,华安上证180ETF,ETF-场内,HUAANSHANGZHENG180ETF
11516,510190,HASZLTETF,华安上证龙头ETF,ETF-场内,HUAANSHANGZHENGLONGTOUETF
11517,510200,HASZZQETF,汇安上证证券ETF,ETF-场内,HUIANSHANGZHENGZHENGQUANETF
11518,510210,SZZZETF,上证综指ETF,ETF-场内,SHANGZHENGZONGZHIETF
11519,510220,HTBRSZZXPETF,华泰柏瑞上证中小盘ETF,ETF-场内,HUATAIBAIRUISHANGZHENGZHONGXIAOPANETF
11520,510230,GTSZ180JRETF,国泰上证180金融ETF,ETF-场内,GUOTAISHANGZHENG180JINRONGETF
11521,510270,ZYSZGQ100ETF,中银上证国企100ETF,ETF-场内,ZHONGYINSHANGZHENGGUOQI100ETF
11522,510290,NFSZ380ETF,南方上证380ETF,ETF-场内,NANFANGSHANGZHENG380ETF
11523,510300,HTBRHS300ETF,华泰柏瑞沪深300ETF,ETF-场内,HUATAIBAIRUIHUSHEN300ETF
11524,510310,YFDHS300FQSETF,易方达沪深300发起式ETF,ETF-场内,YIFANGDAHUSHEN300FAQISHIETF
11525,510330,HXHS300ETF,华夏沪深300ETF,ETF-场内,HUAXIAHUSHEN300ETF
11526,510350,GYRXHS300ETF,工银瑞信沪深300ETF,ETF-场内,GONGYINRUIXINHUSHEN300ETF
11527,510360,GFHS300ETF,广发沪深300ETF,ETF-场内,GUANGFAHUSHEN300ETF
11528,510370,XYHS300ETF,兴业沪深300ETF,ETF-场内,XINGYEHUSHEN300ETF
11529,510380,GSABHS300ETF,国寿安保沪深300ETF,ETF-场内,GUOSHOUANBAOHUSHEN300ETF
11530,510390,PAHS300ETF,平安沪深300ETF,ETF-场内,PINGANHUSHEN300ETF
11531,510410,BSSZZRZYETF,博时上证自然资源ETF,ETF-场内,BOSHISHANGZHENGZIRANZIYUANETF
11532,510440,DCZZ500HSETF,大成中证500沪市ETF,ETF-场内,DACHENGZHONGZHENG500HUSHIETF
11533,510500,NFZZ500ETF,南方中证500ETF,ETF-场内,NANFANGZHONGZHENG500ETF
11534,510510,GFZZ500ETF,广发中证500ETF,ETF-场内,GUANGFAZHONGZHENG500ETF
11535,510530,GYZZ500ETF,工银中证500ETF,ETF-场内,GONGYINZHONGZHENG500ETF
11536,510550,FZFBZZ500ETF,方正富邦中证500ETF,ETF-场内,FANGZHENGFUBANGZHONGZHENG500ETF
11537,510560,GSABZZ500ETF,国寿安保中证500ETF,ETF-场内,GUOSHOUANBAOZHONGZHENG500ETF
11538,510570,XYZZ500ETF,兴业中证500ETF,ETF-场内,XINGYEZHONGZHENG500ETF
11539,510580,YFDZZ500ETF,易方达中证500ETF,ETF-场内,YIFANGDAZHONGZHENG500ETF
11540,510590,PAZZ500ETF,平安中证500ETF,ETF-场内,PINGANZHONGZHENG500ETF
11541,510600,SWLXSZ50ETF,申万菱信上证50ETF,ETF-场内,SHENWANLINGXINSHANGZHENG50ETF
11542,510630,HXXFETF,华夏消费ETF,ETF-场内,HUAXIAXIAOFEIETF
11543,510650,SZJRDCFQSETF,上证金融地产发起式ETF,ETF-场内,SHANGZHENGJINRONGDICHANFAQISHIETF
11544,510660,HXYYETF,华夏医药ETF,ETF-场内,HUAXIAYIYAOETF
11545,510680,WJSZ50ETF,万家上证50ETF,ETF-场内,WANJIASHANGZHENG50ETF
11546,510690,XYSZ180JRETF,兴业上证180金融ETF,ETF-场内,XINGYESHANGZHENG180JINRONGETF
11547,510710,BSSZ50ETF,博时上证50ETF,ETF-场内,BOSHISHANGZHENG50ETF
11548,510760,GTSZZHJYETF,国泰上证综合交易ETF,ETF-场内,GUOTAISHANGZHENGZONGHEJIAOYIETF
11549,510800,JXSZ50ETF,建信上证50ETF,ETF-场内,JIANXINSHANGZHENG50ETF
11550,510810,HTFZZSHGQETF,汇添富中证上海国企ETF,ETF-场内,HUITIANFUZHONGZHENGSHANGHAIGUOQIETF
11551,510850,GYRXSZ50ETF,工银瑞信上证50ETF,ETF-场内,GONGYINRUIXINSHANGZHENG50ETF
11552,510860,XYSZ50ETF,兴业上证50ETF,ETF-场内,XINGYESHANGZHENG50ETF
11553,510880,HTBRSZHLETF,华泰柏瑞上证红利ETF,ETF-场内,HUATAIBAIRUISHANGZHENGHONGLIETF
11554,510890,XYSZHLDBDETF,兴业上证红利低波动ETF,ETF-场内,XINGYESHANGZHENGHONGLIDIBODONGETF
11555,510900,YFDHSGQETF,易方达恒生国企ETF,QDII-ETF,YIFANGDAHENGSHENGGUOQIETF
11556,511000,ZSZZ03NCSJDFZETF,招商中债-0-3年长三角地方债ETF,ETF-场内,ZHAOSHANGZHONGZHAI03NIANCHANGSANJIAODIFANGZHAIETF
11557,511010,GTSZ5NQGZETF,国泰上证5年期国债ETF,ETF-场内,GUOTAISHANGZHENG5NIANQIGUOZHAIETF
11558,511020,PAZZ510NGZHYQETF,平安中证5-10年国债活跃券ETF,ETF-场内,PINGANZHONGZHENG510NIANGUOZHAIHUOYUEQUANETF
11559,511030,PAZZZLCYZETF,平安中债债利差因子ETF,ETF-场内,PINGANZHONGZHAIZHAILICHAYINZIETF
11560,511050,XYSZ15NQDFZFZETF,兴业上证1-5年期地方政府债ETF,ETF-场内,XINGYESHANGZHENG15NIANQIDIFANGZHENGFUZHAIETF
11561,511060,HFTSZ5NQETF,海富通上证5年期ETF,ETF-场内,HAIFUTONGSHANGZHENG5NIANQIETF
11562,511080,CSQZZSZQZQ,长盛全债指数增强债券(后端),债券指数,CHANGSHENGQUANZHAIZHISHUZENGQIANGZHAIQUAN
11563,511081,CSDTJXHH,长盛动态精选混合(后端),混合型,CHANGSHENGDONGTAIJINGXUANHUNHE
11564,511180,HFTSZTZJKZZETF,海富通上证投资级可转债ETF,ETF-场内,HAIFUTONGSHANGZHENGTOUZIJIKEZHUANZHAIETF
11565,511220,HFTSZCTZETF,海富通上证城投债ETF,ETF-场内,HAIFUTONGSHANGZHENGCHENGTOUZHAIETF
11566,511260,GTSZ10NQGZETF,国泰上证10年期国债ETF,ETF-场内,GUOTAISHANGZHENG10NIANQIGUOZHAIETF
11567,511270,HFTSZ10NQETF,海富通上证10年期ETF,ETF-场内,HAIFUTONGSHANGZHENG10NIANQIETF
11568,511280,HX35NXYZETF,华夏3-5年信用债ETF,ETF-场内,HUAXIA35NIANXINYONGZHAIETF
11569,511310,FGZZ10NQGZETF,富国中证10年期国债ETF,ETF-场内,FUGUOZHONGZHENG10NIANQIGUOZHAIETF
11570,511360,HFTZZDRETF,海富通中证短融ETF,ETF-场内,HAIFUTONGZHONGZHENGDUANRONGETF
11571,511380,BSKZZETF,博时可转债ETF,ETF-场内,BOSHIKEZHUANZHAIETF
11572,511600,HARRXHBH,华安日日鑫货币H,货币型,HUAANRIRIXINHUOBIH
11573,511620,GTSLHBETF,国泰瞬利货币ETF,货币型,GUOTAISHUNLIHUOBIETF
11574,511650,HXKXJYXHB,华夏快线交易型货币,货币型,HUAXIAKUAIXIANJIAOYIXINGHUOBI
11575,511660,JXXJTYHBH,建信现金添益货币H,货币型,JIANXINXIANJINTIANYIHUOBIH
11576,511670,HTZJTTJJYXHBA,华泰紫金天天金交易型货币A,货币型,HUATAIZIJINTIANTIANJINJIAOYIXINGHUOBIA
11577,511690,DCTYJYXHBE,大成添益交易型货币E,货币型,DACHENGTIANYIJIAOYIXINGHUOBIE
11578,511700,PAJYXHBE,平安交易型货币E,货币型,PINGANJIAOYIXINGHUOBIE
11579,511770,JYZYHBE,金鹰增益货币E,货币型,JINYINGZENGYIHUOBIE
11580,511800,YFDHBE,易方达货币E,货币型,YIFANGDAHUOBIE
11581,511810,NFLCJJYXHBH,南方理财金交易型货币H,货币型,NANFANGLICAIJINJIAOYIXINGHUOBIH
11582,511820,PHTLJYXHBB,鹏华添利交易型货币B,货币型,PENGHUATIANLIJIAOYIXINGHUOBIB
11583,511830,HTBRJYHBA,华泰柏瑞交易货币A,货币型,HUATAIBAIRUIJIAOYIHUOBIA
11584,511850,ZSCFBJYXHBE,招商财富宝交易型货币E,货币型,ZHAOSHANGCAIFUBAOJIAOYIXINGHUOBIE
11585,511860,BSBZJHBETF,博时保证金货币ETF,货币型,BOSHIBAOZHENGJINHUOBIETF
11586,511880,YHRLA,银华日利A,货币型,YINHUARILIA
11587,511900,FGSYBJYXHBH,富国收益宝交易型货币H,货币型,FUGUOSHOUYIBAOJIAOYIXINGHUOBIH
11588,511910,RTYZFHBE,融通易支付货币E,货币型,RONGTONGYIZHIFUHUOBIE
11589,511920,GFHBE,广发货币E,货币型,GUANGFAHUOBIE
11590,511930,ZRRRYJYXHBA,中融日日盈交易型货币A,货币型,ZHONGRONGRIRIYINGJIAOYIXINGHUOBIA
11591,511950,GFTLHBETFA,广发添利货币ETFA,货币型,GUANGFATIANLIHUOBIETFA
11592,511960,JSKXHBH,嘉实快线货币H,货币型,JIASHIKUAIXIANHUOBIH
11593,511970,GSABHBE,国寿安保货币E,货币型,GUOSHOUANBAOHUOBIE
11594,511980,HTFTFTHBE,汇添富添富通货币E,货币型,HUITIANFUTIANFUTONGHUOBIE
11595,511990,HBXJTYA,华宝现金添益A,货币型,HUABAOXIANJINTIANYIA
11596,512000,HBQSETF,华宝券商ETF,ETF-场内,HUABAOQUANSHANGETF
11597,512010,YFDHS300YYETF,易方达沪深300医药ETF,ETF-场内,YIFANGDAHUSHEN300YIYAOETF
11598,512040,FGZZJZETF,富国中证价值ETF,ETF-场内,FUGUOZHONGZHENGJIAZHIETF
11599,512070,YFDHS300FYETF,易方达沪深300非银ETF,ETF-场内,YIFANGDAHUSHEN300FEIYINETF
11600,512090,YFDMSCIZGAGETF,易方达MSCI中国A股ETF,ETF-场内,YIFANGDAMSCIZHONGGUOAGUETF
11601,512100,NFZZ1000ETF,南方中证1000ETF,ETF-场内,NANFANGZHONGZHENG1000ETF
11602,512120,HAZZXFYYETF,华安中证细分医药ETF,ETF-场内,HUAANZHONGZHENGXIFENYIYAOETF
11603,512150,HAFSZGA50ETF,汇安富时中国A50ETF,ETF-场内,HUIANFUSHIZHONGGUOA50ETF
11604,512160,NFMSCIZGAGGJTETF,南方MSCI中国A股国际通ETF,ETF-场内,NANFANGMSCIZHONGGUOAGUGUOJITONGETF
11605,512170,HBZZYLETF,华宝中证医疗ETF,ETF-场内,HUABAOZHONGZHENGYILIAOETF
11606,512180,JXMSCIZGAGGJTETF,建信MSCI中国A股国际通ETF,ETF-场内,JIANXINMSCIZHONGGUOAGUGUOJITONGETF
11607,512190,ZSZJFHETF,浙商之江凤凰ETF,ETF-场内,ZHESHANGZHIJIANGFENGHUANGETF
11608,512200,NFZZFDCETF,南方中证房地产ETF,ETF-场内,NANFANGZHONGZHENGFANGDICHANETF
11609,512220,JSZZKJCMTX150ETF,景顺中证科技传媒通信150ETF,ETF-场内,JINGSHUNZHONGZHENGKEJICHUANMEITONGXIN150ETF
11610,512260,HAZZDBDETF,华安中证低波动ETF,ETF-场内,HUAANZHONGZHENGDIBODONGETF
11611,512270,HAHYZXDBDETF,华安行业中性低波动ETF,ETF-场内,HUAANHANGYEZHONGXINGDIBODONGETF
11612,512280,JSMSCIZGAGETF,景顺MSCI中国A股ETF,ETF-场内,JINGSHUNMSCIZHONGGUOAGUETF
11613,512290,GTZZSWYYETF,国泰中证生物医药ETF,ETF-场内,GUOTAIZHONGZHENGSHENGWUYIYAOETF
11614,512320,GYMSCIZGETF,工银MSCI中国ETF,ETF-场内,GONGYINMSCIZHONGGUOETF
11615,512330,NFZZ500XXJSETF,南方中证500信息技术ETF,ETF-场内,NANFANGZHONGZHENG500XINXIJISHUETF
11616,512350,XYZZFJ50ETF,兴业中证福建50ETF,ETF-场内,XINGYEZHONGZHENGFUJIAN50ETF
